home_team,date,plays
SAS,20071030,[]
LAL,20071030,"[(""Fisher 20' Jump Shot (17 PTS) (Bryant 4 AST)"", 27.8), (""Battier 27' 3PT Jump Shot (11 PTS) (McGrady 4 AST)"", 47.4)]"
GSW,20071030,[]
TOR,20071031,[]
ORL,20071031,[]
IND,20071031,"[(""MISS Dunleavy 26' 3PT Jump Shot"", 21.4), (""MISS Arenas 6' Jump Shot"", 30.7), (""'MISS Butler Free Throw 1 of 2'"", 22.0), (""Arenas 25' 3PT Jump Shot (31 PTS)"", 48.7), (""''"", 50.0)]"
NJN,20071031,"[(""Nocioni 25' 3PT Jump Shot (5 PTS) (Hinrich 2 AST)"", 32.6), (""MISS Carter 17' Jump Shot"", 34.6), (""'Nocioni REBOUND (Off:1 Def:4)'"", 23.5), (""MISS Gordon 27' 3PT Jump Shot"", 47.4), (""'MISS Wallace  Layup'"", 48.0), (""''"", 50.0)]"
CLE,20071031,[]
MEM,20071031,"[(""'Gasol  Driving Reverse Layup (22 PTS)'"", 20.2), (""MISS Stoudamire 19' Jump Shot"", 23.8), (""MISS Bonner 21' Jump Shot"", 26.3), (""'MISS Gasol  Running Finger Roll Layup'"", 29.5), (""'MISS Gasol  Driving Layup'"", 30.9), (""'Duncan REBOUND (Off:4 Def:5)'"", 20.7), (""'Ginobili  Driving Layup (23 PTS)'"", 32.8), (""MISS Gay 37' 3PT Jump Shot"", 43.0)]"
NOH,20071031,[]
DEN,20071031,[]
MIA,20071101,[]
UTA,20071101,[]
SEA,20071101,[]
CHA,20071102,"[(""MISS Williams 19' Jump Shot"", 30.7)]"
ORL,20071102,[]
IND,20071102,"[(""Rush 24' 3PT Jump Shot (3 PTS) (Tinsley 10 AST)"", 27.6), (""MISS Williams 27' 3PT Jump Shot"", 36.2), (""'Rush  3PT Jump Shot (6 PTS) (Dunleavy 3 AST)'"", 37.3)]"
NJN,20071102,[]
ATL,20071102,"[(""Lue 27' 3PT Jump Shot (13 PTS)"", 20.4), (""MISS Terry 28' 3PT Jump Shot"", 35.7)]"
CLE,20071102,[]
BOS,20071102,[]
NOH,20071102,[]
MIN,20071102,[]
CHI,20071102,[]
SAS,20071102,[]
PHO,20071102,[]
LAC,20071102,"[(""Mobley 16' Fadeaway Jumper (19 PTS)"", 20.7), (""MISS Pietrus 24' 3PT Jump Shot"", 31.3)]"
PHI,20071103,[]
WAS,20071103,[]
MEM,20071103,[]
MIL,20071103,[]
HOU,20071103,[]
DAL,20071103,[]
UTA,20071103,[]
TOR,20071104,"[(""Posey 24' 3PT Jump Shot (8 PTS) (Garnett 5 AST)"", 23.8), (""Posey 24' 3PT Jump Shot (11 PTS) (Garnett 6 AST)"", 24.4), (""MISS Kapono 28' 3PT Jump Shot"", 37.7), (""'Ford  Driving Layup (21 PTS)'"", 26.1), (""MISS Pierce 20' Jump Shot"", 43.7), (""MISS Delfino 53' 3PT Running Jump Shot"", 50.2), (""''"", 50.0)]"
LAC,20071104,[]
NYK,20071104,"[(""MISS Walker 25' 3PT Jump Shot"", 37.8)]"
MIA,20071104,[]
DET,20071104,"[(""MISS Billups 25' 3PT Jump Shot"", 28.8), (""'Smith Free Throw 2 of 3 (12 PTS)'"", 22.7), (""'Smith Free Throw 3 of 3 (13 PTS)'"", 24.4)]"
DEN,20071104,[]
PHO,20071104,[]
LAL,20071104,[]
DAL,20071105,[]
CHA,20071106,[]
NJN,20071106,[]
NYK,20071106,"[(""MISS Anthony 25' 3PT Jump Shot"", 20.4), (""Iverson 26' 3PT Jump Shot (32 PTS)"", 22.7)]"
MIL,20071106,[]
MIN,20071106,[]
CHI,20071106,"[(""Maggette 25' 3PT Jump Shot (16 PTS) (Thomas 3 AST)"", 29.4)]"
HOU,20071106,[]
SAC,20071106,"[(""MISS Garcia 8' Jump Shot"", 33.0), (""'Garcia  3PT Jump Shot (9 PTS) (Miller 2 AST)'"", 52.5), (""MISS Wilkins 14' Jump Shot"", 29.0)]"
LAL,20071106,[]
GSW,20071106,"[(""MISS Gibson 27' 3PT Jump Shot"", 23.1), (""Jones 26' 3PT Turnaround Jump Shot (10 PTS) (Gibson 3 AST)"", 26.9), (""MISS Harrington 26' 3PT Jump Shot"", 25.0), (""Gibson 25' 3PT Jump Shot (22 PTS) (Ilgauskas 1 AST)"", 28.8)]"
TOR,20071107,"[(""Bargnani 24' 3PT Jump Shot (16 PTS) (Calderon 6 AST)"", 20.3), (""Lewis 25' 3PT Jump Shot (24 PTS) (Turkoglu 6 AST)"", 22.2)]"
PHI,20071107,[]
ATL,20071107,[]
IND,20071107,[]
BOS,20071107,[]
SAS,20071107,[]
UTA,20071107,"[(""James 24' 3PT Jump Shot (32 PTS) (Brown 2 AST)"", 37.8), (""'D. Williams  Driving Layup (15 PTS)'"", 43.9), (""MISS Jones 35' 3PT Jump Shot"", 94.2)]"
SEA,20071107,[]
POR,20071107,[]
NJN,20071108,"[(""Jefferson 25' 3PT Jump Shot (20 PTS) (Kidd 9 AST)"", 24.2), (""MISS Arenas 26' 3PT Jump Shot"", 25.7), (""MISS Jamison 25' 3PT Jump Shot"", 43.1), (""'MISS Songaila  Layup'"", 24.7), (""MISS Kidd 24' 3PT Jump Shot"", 44.7), (""'Jefferson REBOUND (Off:3 Def:3)'"", 22.3), (""MISS Arenas 20' Jump Shot"", 42.0)]"
CHI,20071108,"[(""MISS Smith 16' Jump Shot"", 22.2), (""MISS Wallace 9' Jump Bank Shot"", 33.3), (""MISS Wallace 9' Jump Shot"", 27.0), (""MISS Hamilton 25' 3PT Jump Shot"", 38.7)]"
GSW,20071108,"[(""MISS Terry 26' 3PT Jump Shot"", 25.7), (""MISS Harrington 26' 3PT Jump Shot"", 32.9), (""'Stackhouse  3PT Jump Shot (14 PTS) (Nowitzki 3 AST)'"", 29.4), (""MISS Davis 25' 3PT Jump Shot"", 39.7)]"
PHI,20071109,"[(""'Delfino REBOUND (Off:2 Def:6)'"", 20.7), (""'MISS Miller  Layup'"", 35.1)]"
CHA,20071109,[]
BOS,20071109,[]
NYK,20071109,[]
MIA,20071109,"[(""MISS Barbosa 25' 3PT Jump Shot"", 23.6), (""Nash 24' 3PT Jump Shot (25 PTS)"", 26.2), (""MISS Parker 24' 3PT Jump Shot"", 28.2), (""MISS Davis 26' 3PT Jump Shot"", 37.0)]"
WAS,20071109,[]
DET,20071109,[]
NOH,20071109,[]
HOU,20071109,[]
POR,20071109,[]
LAL,20071109,[]
SAC,20071109,"[(""MISS Gibson 26' 3PT Jump Shot"", 20.7), (""MISS Miller 21' Jump Shot"", 21.4), (""'James  Dunk (21 PTS)'"", 21.8), (""MISS Martin 17' Jump Shot"", 33.9), (""MISS Martin 18' Jump Shot"", 48.0)]"
SEA,20071109,"[(""D. Williams 15' Jump Shot (14 PTS) (Boozer 4 AST)"", 22.3), (""MISS West 18' Jump Shot"", 21.0), (""Durant 6' Floating Jump Shot (20 PTS)"", 23.1), (""MISS Okur 15' Jump Shot"", 30.4), (""'SUPERSONICS Rebound'"", 20.1), (""'Boozer  Finger Roll Layup (27 PTS) (D. Williams 11 AST)'"", 34.9), (""'MISS Durant  Layup'"", 42.6)]"
ORL,20071110,[]
IND,20071110,"[(""MISS Kleiza 26' 3PT Jump Shot"", 20.2), (""MISS Tinsley 26' 3PT Jump Shot"", 34.3), (""MISS Granger 26' 3PT Jump Shot"", 38.5)]"
NJN,20071110,[]
CHI,20071110,[]
UTA,20071110,[]
SAC,20071110,"[(""MISS Jaric 26' 3PT Jump Shot"", 20.1), (""MISS Martin 25' 3PT Jump Shot"", 20.8), (""MISS Martin 24' 3PT Jump Shot"", 25.1), (""McCants 25' 3PT Jump Shot (16 PTS) (Jefferson 2 AST)"", 21.2), (""Udrih 18' Jump Shot (9 PTS)"", 22.8)]"
POR,20071110,[]
ATL,20071111,[]
NYK,20071111,"[(""MISS Davis 26' 3PT Jump Shot"", 21.4), (""Williams 16' Jump Shot (15 PTS) (Davis 3 AST)"", 36.9), (""MISS Marbury 24' 3PT Jump Shot"", 39.7)]"
PHI,20071111,[]
CHA,20071111,"[(""'Richardson  Driving Layup (16 PTS)'"", 26.0), (""McGrady 10' Running Jump Shot (25 PTS)"", 23.5), (""MISS Alston 28' 3PT Jump Shot"", 54.7), (""'Yao Free Throw 1 of 2 (33 PTS)'"", 22.3)]"
SAS,20071111,[]
SEA,20071111,"[(""MISS Collison 7' Jump Shot"", 21.1), (""Wallace 16' Turnaround Jump Shot (15 PTS) (Prince 5 AST)"", 22.9)]"
LAC,20071111,[]
NJN,20071112,"[(""Peterson 24' 3PT Jump Shot (9 PTS) (Paul 7 AST)"", 21.0), (""'Kidd REBOUND (Off:2 Def:7)'"", 20.4), (""MISS Krstic 10' Turnaround Jump Shot"", 34.8), (""'West REBOUND (Off:0 Def:8)'"", 24.0), (""'Paul  Driving Layup (27 PTS)'"", 45.0), (""MISS Wright 19' Turnaround Fadeaway Shot"", 42.6)]"
DEN,20071112,[]
UTA,20071112,[]
CHA,20071113,[]
ORL,20071113,[]
IND,20071113,[]
MEM,20071113,"[(""MISS McGrady 20' Jump Shot"", 23.3), (""'MISS Battier  3PT Jump Shot'"", 37.5)]"
DAL,20071113,[]
SAS,20071113,[]
PHO,20071113,[]
POR,20071113,[]
TOR,20071114,"[(""'MISS Ford  3PT Jump Shot'"", 37.4), (""MISS Ford 25' 3PT Jump Shot"", 37.8)]"
WAS,20071114,[]
ATL,20071114,[]
CLE,20071114,"[(""MISS Nelson 1' Layup"", 22.2), (""MISS Pavlovic 24' 3PT Jump Shot"", 34.1), (""MISS Ilgauskas 17' Jump Shot"", 22.9), (""'MISS Pavlovic  3PT Jump Shot'"", 66.8), (""MISS Ilgauskas 1' Tip Shot"", 35.1), (""'James Free Throw 1 of 3 (33 PTS)'"", 25.2), (""'James Free Throw 2 of 3 (34 PTS)'"", 33.1), (""'James Free Throw 3 of 3 (35 PTS)'"", 41.1), (""MISS Lewis 16' Jump Shot"", 48.0), (""''"", 50.0)]"
BOS,20071114,[]
MIA,20071114,[]
MIL,20071114,"[(""Gay 26' 3PT Jump Shot (26 PTS) (Gasol 4 AST)"", 33.0), (""Mason 11' Jump Shot (15 PTS) (Williams 12 AST)"", 36.3), (""'MISS Gasol  3PT Jump Shot'"", 48.7)]"
NOH,20071114,[]
MIN,20071114,"[(""MISS Martin 24' 3PT Jump Shot"", 20.9)]"
HOU,20071114,"[(""MISS Battier 27' 3PT Jump Shot"", 33.3), (""MISS Alston 26' 3PT Jump Shot"", 33.3), (""MISS Alston 28' 3PT Jump Shot"", 48.7)]"
DEN,20071114,[]
LAC,20071114,"[(""Thomas 17' Jump Shot (12 PTS) (Cassell 5 AST)"", 23.7), (""'MISS Marbury  3PT Jump Shot'"", 43.7), (""MISS Crawford 30' 3PT Jump Shot"", 44.3)]"
GSW,20071114,"[(""MISS Ellis 27' 3PT Jump Shot"", 20.8), (""MISS Harrington 27' 3PT Jump Shot"", 22.9), (""MISS Harrington 25' 3PT Jump Shot"", 28.6)]"
DAL,20071115,[]
PHO,20071115,[]
TOR,20071116,[]
PHI,20071116,"[(""MISS Green 25' 3PT Jump Shot"", 20.5), (""Roy 26' 3PT Jump Shot (25 PTS) (Webster 1 AST)"", 22.3), (""Williams 27' 3PT Jump Shot (19 PTS) (Young 1 AST)"", 20.7), (""'MISS Webster  3PT Jump Shot'"", 28.7), (""MISS Blake 25' 3PT Jump Shot"", 48.7), (""Iguodala 19' Jump Shot (22 PTS)"", 23.0), (""MISS Jack 25' 3PT Jump Shot"", 35.6)]"
BOS,20071116,"[(""MISS Posey 24' 3PT Jump Shot"", 22.6), (""MISS Davis 24' 3PT Jump Shot"", 31.9), (""MISS Wade 25' 3PT Jump Shot"", 21.4), (""'Cook  Dunk (6 PTS)'"", 23.6), (""MISS Pierce 1' Layup"", 32.2), (""'Haslem REBOUND (Off:0 Def:8)'"", 21.2), (""Pierce 2' Layup (12 PTS) (Allen 7 AST)"", 35.1), (""MISS Wade 21' Jump Shot"", 76.5)]"
NJN,20071116,[]
ATL,20071116,"[(""MISS Watson 27' 3PT Jump Shot"", 35.1), (""Johnson 12' Jump Bank Shot (32 PTS)"", 24.2), (""'Watson  Layup (13 PTS)'"", 25.1), (""Johnson 12' Jump Shot (34 PTS)"", 33.9), (""Wilkins 25' 3PT Jump Shot (35 PTS) (West 3 AST)"", 51.0), (""'MISS Childress Free Throw 1 of 2'"", 32.2), (""'Childress Free Throw 2 of 2 (18 PTS)'"", 28.2), (""MISS Johnson 26' 3PT Jump Shot"", 50.2), (""''"", 50.0)]"
CLE,20071116,"[(""James 25' 3PT Jump Shot (31 PTS)"", 20.2), (""Ilgauskas 15' Jump Shot (17 PTS) (James 9 AST)"", 31.3), (""Boozer 15' Jump Shot (26 PTS) (D. Williams 4 AST)"", 25.7), (""MISS Boozer 1' Layup"", 28.4), (""'MISS D. Williams  3PT Jump Shot'"", 37.8), (""MISS Okur 25' 3PT Jump Shot"", 48.7)]"
MEM,20071116,"[(""MISS Stojakovic 19' Jump Shot"", 25.1), (""Paul 6' Jump Shot (24 PTS)"", 23.6), (""Gay 28' 3PT Jump Shot (20 PTS) (Stoudamire 4 AST)"", 44.3), (""MISS Paul 53' 3PT Jump Shot"", 50.3), (""''"", 50.0)]"
SAS,20071116,"[(""MISS Head 25' 3PT Jump Shot"", 37.4)]"
MIN,20071116,[]
SAC,20071116,"[(""MISS Salmons 26' 3PT Jump Shot"", 22.6), (""'MISS Curry  Layup'"", 20.5), (""MISS Miller 20' Jump Shot"", 27.3), (""MISS Robinson 12' Jump Shot"", 23.2), (""'Salmons  Driving Layup (11 PTS) (World Peace 2 AST)'"", 36.2), (""MISS Crawford 17' Jump Shot"", 29.0), (""'Curry  Layup (27 PTS)'"", 30.7), (""MISS Garcia 25' 3PT Jump Shot"", 49.3), (""'MISS Curry  Layup'"", 48.0), (""''"", 50.0)]"
LAL,20071116,[]
GSW,20071116,[]
WAS,20071117,[]
CHA,20071117,[]
IND,20071117,[]
NJN,20071117,"[(""'MISS Wright  3PT Jump Shot'"", 25.3), (""'MISS Jefferson  Layup'"", 35.1)]"
MIN,20071117,[]
MIL,20071117,[]
HOU,20071117,[]
DAL,20071117,"[(""Nowitzki 19' Jump Shot (17 PTS) (Harris 8 AST)"", 26.8), (""Gay 12' Jump Shot (9 PTS)"", 24.4), (""MISS Navarro 26' 3PT Jump Shot"", 40.8), (""MISS Swift 26' 3PT Jump Shot"", 48.7)]"
DEN,20071117,[]
LAC,20071117,[]
TOR,20071118,"[(""Croshere 25' 3PT Jump Shot (9 PTS) (Harrington 2 AST)"", 21.3)]"
ORL,20071118,"[(""MISS Allen 25' 3PT Jump Shot"", 20.2), (""MISS Allen 26' 3PT Jump Shot"", 49.4), (""MISS House 25' 3PT Jump Shot"", 50.5), (""MISS Pierce 27' 3PT Jump Shot"", 81.3)]"
SAC,20071118,[]
LAL,20071118,[]
CHA,20071119,[]
MEM,20071119,[]
NOH,20071119,"[(""MISS Peterson 25' 3PT Jump Shot"", 23.2), (""Turkoglu 25' 3PT Jump Shot (15 PTS) (Dooling 2 AST)"", 22.1), (""'MISS Peterson  3PT Jump Shot'"", 30.6)]"
UTA,20071119,[]
WAS,20071120,[]
ATL,20071120,[]
CLE,20071120,[]
IND,20071120,[]
NYK,20071120,[]
DAL,20071120,[]
DEN,20071120,[]
SAC,20071120,"[(""MISS Garcia 26' 3PT Jump Shot"", 20.7), (""MISS World Peace 14' Jump Shot"", 31.6), (""MISS Salmons 26' 3PT Jump Shot"", 80.1), (""MISS Salmons 25' 3PT Jump Shot"", 81.3)]"
CHA,20071121,"[(""'Richardson  Driving Layup (10 PTS)'"", 23.0), (""Jamison 25' 3PT Jump Shot (24 PTS) (Daniels 5 AST)"", 41.7), (""MISS Butler 16' Jump Shot"", 48.0), (""''"", 50.0)]"
BOS,20071121,[]
MIA,20071121,"[(""Johnson 25' 3PT Jump Shot (19 PTS)"", 21.5), (""MISS Davis 25' 3PT Jump Shot"", 24.2), (""'MISS Wade  Driving Layup'"", 37.8), (""MISS Davis 26' 3PT Jump Shot"", 48.7)]"
HOU,20071121,"[(""'MISS Harris  3PT Jump Shot'"", 20.7), (""'Harris  Driving Layup (21 PTS)'"", 25.4), (""MISS McGrady 22' Jump Shot"", 35.4)]"
DET,20071121,[]
MIL,20071121,[]
MEM,20071121,"[(""Bargnani 26' 3PT Jump Shot (13 PTS) (Calderon 7 AST)"", 28.5), (""MISS Miller 28' 3PT Jump Shot"", 28.9)]"
NOH,20071121,[]
MIN,20071121,[]
SAS,20071121,[]
PHO,20071121,[]
POR,20071121,"[(""Nachbar 24' 3PT Jump Shot (20 PTS) (Jefferson 3 AST)"", 21.4), (""'MISS Kidd  3PT Jump Shot'"", 27.5), (""'Nachbar  3PT Jump Shot (23 PTS) (Carter 3 AST)'"", 31.2), (""MISS Roy 13' Jump Shot"", 29.3), (""'Kidd  Driving Layup (9 PTS)'"", 30.7)]"
LAC,20071121,[]
WAS,20071123,"[(""'Butler  3PT Jump Shot (24 PTS)'"", 20.3), (""Jackson 24' 3PT Jump Shot (28 PTS) (Davis 13 AST)"", 23.5), (""MISS Azubuike 25' 3PT Jump Shot"", 24.0), (""MISS Butler 24' 3PT Jump Shot"", 29.1)]"
ORL,20071123,[]
BOS,20071123,[]
MIA,20071123,[]
DET,20071123,"[(""MISS Iguodala 24' 3PT Jump Shot"", 20.5), (""'MISS Iguodala  3PT Jump Shot'"", 40.8)]"
IND,20071123,"[(""MISS Harris 21' Jump Shot"", 20.7)]"
SAS,20071123,[]
DEN,20071123,"[(""Gomes 24' 3PT Jump Shot (18 PTS) (Jaric 6 AST)"", 24.0), (""MISS Anthony 25' 3PT Jump Shot"", 22.8), (""Anthony 19' Jump Shot (27 PTS) (Iverson 10 AST)"", 20.5)]"
UTA,20071123,[]
PHO,20071123,[]
POR,20071123,"[(""Martin 24' 3PT Jump Shot (21 PTS) (Udrih 6 AST)"", 37.5), (""MISS Jack 10' Floating Jump Shot"", 28.3), (""'MISS Martin  Driving Layup'"", 23.6), (""'Roy  Driving Layup (13 PTS)'"", 36.9), (""MISS World Peace 35' 3PT Jump Shot"", 48.7)]"
SEA,20071123,"[(""MISS Durant 21' Jump Shot"", 21.2), (""'Jefferson  Layup (28 PTS)'"", 22.7)]"
NYK,20071124,[]
CLE,20071124,"[(""Kapono 25' 3PT Jump Shot (12 PTS) (Bosh 4 AST)"", 20.8), (""James 1' Layup (33 PTS) (Gibson 3 AST)"", 23.0), (""James 17' Turnaround Jump Shot (35 PTS)"", 22.6), (""MISS Parker 26' 3PT Jump Shot"", 34.6), (""MISS Calderon 42' 3PT Jump Shot"", 48.7)]"
PHI,20071124,"[(""MISS Davis 15' Jump Shot"", 20.8), (""MISS Williams 7' Jump Shot"", 23.1), (""'MISS Pietrus  3PT Jump Shot'"", 36.7), (""MISS Pietrus 26' 3PT Jump Shot"", 41.0), (""'MISS Williams  Layup'"", 32.2), (""'Dalembert REBOUND (Off:3 Def:6)'"", 21.3), (""'Davis REBOUND (Off:1 Def:5)'"", 21.8), (""MISS Jackson 11' Jump Shot"", 39.5), (""'Iguodala REBOUND (Off:1 Def:9)'"", 21.0), (""MISS Iguodala 17' Jump Shot"", 43.9), (""''"", 50.0)]"
CHA,20071124,"[(""MISS Allen 26' 3PT Jump Shot"", 23.1), (""MISS Pierce 27' 3PT Jump Shot"", 43.7), (""MISS Pierce 15' Jump Shot"", 36.4), (""Allen 29' 3PT Jump Shot (14 PTS) (Pierce 7 AST)"", 94.2)]"
ORL,20071124,[]
MEM,20071124,[]
MIN,20071124,[]
HOU,20071124,[]
MIL,20071124,"[(""MISS Harris 27' 3PT Jump Shot"", 21.6), (""Terry 24' 3PT Jump Shot (10 PTS) (Nowitzki 3 AST)"", 23.2), (""'Redd  3PT Jump Shot (21 PTS) (Williams 9 AST)'"", 25.4), (""Terry 25' 3PT Jump Shot (13 PTS) (Harris 8 AST)"", 26.5), (""Howard 15' Jump Shot (24 PTS)"", 21.1), (""MISS Stackhouse 24' 3PT Jump Shot"", 40.5), (""MISS Terry 24' 3PT Jump Shot"", 34.6)]"
LAC,20071124,[]
TOR,20071125,[]
IND,20071125,"[(""MISS James 6' Jump Shot"", 21.7), (""Pavlovic 25' 3PT Jump Shot (20 PTS) (James 9 AST)"", 37.1), (""MISS Foster 3' Tip Shot"", 24.6), (""MISS James 28' 3PT Jump Shot"", 28.8), (""MISS Tinsley 5' Jump Shot"", 28.7), (""MISS Harrison 3' Layup"", 28.9), (""Jones 24' 3PT Jump Shot (8 PTS) (James 10 AST)"", 29.4), (""'MISS Shaw. Williams  3PT Jump Shot'"", 37.8)]"
DET,20071125,[]
SEA,20071125,[]
LAL,20071125,"[(""Bryant 26' 3PT Jump Shot (29 PTS) (Fisher 3 AST)"", 20.7), (""MISS Kidd 25' 3PT Jump Shot"", 27.3), (""Vujacic 25' 3PT Jump Shot (3 PTS) (Bryant 7 AST)"", 37.5), (""MISS Wright 25' 3PT Jump Shot"", 29.0), (""'MISS Fisher  Layup'"", 31.1), (""MISS Williams 7' Jump Shot"", 33.7), (""'Nachbar Free Throw 1 of 2 (13 PTS)'"", 21.0), (""MISS Bryant 21' Jump Shot"", 41.1), (""'Carter REBOUND (Off:0 Def:4)'"", 20.7), (""'Bryant Free Throw 2 of 3 (31 PTS)'"", 23.5), (""'MISS Bryant Free Throw 3 of 3'"", 25.6), (""'MISS Radmanovic  3PT Jump Shot'"", 81.3)]"
NYK,20071126,[]
NOH,20071126,[]
DAL,20071126,[]
SAC,20071126,[]
POR,20071126,[]
LAC,20071126,[]
GSW,20071126,[]
CLE,20071127,"[(""MISS Gibson 26' 3PT Jump Shot"", 22.1), (""MISS James 25' 3PT Jump Shot"", 24.8), (""Pavlovic 24' 3PT Jump Shot (14 PTS) (Gibson 3 AST)"", 31.4), (""MISS Allen 26' 3PT Jump Shot"", 41.9), (""'Garnett REBOUND (Off:2 Def:3)'"", 20.4), (""'James REBOUND (Off:0 Def:4)'"", 22.8), (""MISS James 20' Jump Shot"", 48.0), (""''"", 50.0)]"
NJN,20071127,"[(""MISS Jefferson 26' 3PT Jump Shot"", 30.2)]"
MIA,20071127,[]
MIL,20071127,[]
CHI,20071127,[]
DEN,20071127,"[(""'Smith Free Throw 1 of 3 (12 PTS)'"", 25.2), (""'Smith Free Throw 2 of 3 (13 PTS)'"", 33.1), (""'MISS Smith Free Throw 3 of 3'"", 41.1)]"
LAL,20071127,[]
TOR,20071128,[]
PHI,20071128,[]
ATL,20071128,[]
DET,20071128,[]
DAL,20071128,[]
SAS,20071128,[]
PHO,20071128,"[(""MISS Barbosa 26' 3PT Jump Shot"", 34.7)]"
SAC,20071128,"[(""Jackson 25' 3PT Jump Shot (18 PTS) (Davis 5 AST)"", 21.0), (""Jackson 24' 3PT Jump Shot (21 PTS) (Davis 6 AST)"", 38.6), (""MISS World Peace 25' 3PT Jump Shot"", 37.6), (""MISS Moore 18' Jump Shot"", 23.3), (""MISS World Peace 23' Jump Shot"", 25.7)]"
POR,20071128,"[(""Webster 24' 3PT Jump Shot (10 PTS) (Roy 8 AST)"", 22.1)]"
SEA,20071128,[]
BOS,20071129,[]
LAL,20071129,[]
GSW,20071129,[]
TOR,20071130,[]
PHI,20071130,"[(""MISS Stevenson 25' 3PT Jump Shot"", 21.6), (""MISS Jamison 24' 3PT Jump Shot"", 21.3), (""'MISS Iguodala  Layup'"", 21.5), (""MISS Young 26' 3PT Jump Shot"", 86.7)]"
NYK,20071130,"[(""MISS Redd 25' 3PT Jump Shot"", 21.7), (""Williams 25' 3PT Jump Shot (13 PTS)"", 25.2), (""MISS Crawford 20' Jump Shot"", 20.6), (""MISS Williams 14' Jump Shot"", 20.1), (""MISS Randolph 16' Jump Shot"", 26.1), (""MISS Redd 12' Jump Shot"", 22.6), (""MISS Crawford 12' Jump Shot"", 33.5), (""Crawford 10' Jump Bank Shot (25 PTS)"", 34.4), (""MISS Redd 27' 3PT Jump Shot"", 68.1), (""MISS Redd 24' 3PT Jump Shot"", 48.7)]"
ATL,20071130,[]
MIA,20071130,[]
MIN,20071130,[]
DAL,20071130,[]
UTA,20071130,[]
PHO,20071130,"[(""MISS Turkoglu 25' 3PT Jump Shot"", 21.4), (""MISS Lewis 25' 3PT Jump Shot"", 64.6)]"
DEN,20071130,[]
SEA,20071130,"[(""MISS Tinsley 26' 3PT Jump Shot"", 39.7)]"
WAS,20071201,[]
NJN,20071201,"[(""'MISS Wright  3PT Jump Shot'"", 23.6), (""Kidd 25' 3PT Jump Shot (19 PTS) (Jefferson 6 AST)"", 24.0), (""MISS Iguodala 24' 3PT Jump Shot"", 30.7), (""Carter 20' Fadeaway Jumper (19 PTS)"", 21.6), (""MISS Carter 6' Floating Jump Shot"", 45.0), (""''"", 50.0)]"
MEM,20071201,[]
NOH,20071201,"[(""'MISS Bass  Layup'"", 20.6), (""MISS Stojakovic 25' 3PT Jump Shot"", 43.3), (""MISS Stojakovic 16' Jump Shot"", 28.9), (""MISS Nowitzki 26' 3PT Jump Shot"", 29.2), (""MISS Paul 16' Jump Shot"", 47.0), (""'MISS Chandler  Tip Shot'"", 53.3), (""'Stojakovic  3PT Jump Shot (22 PTS) (West 2 AST)'"", 43.0), (""MISS Nowitzki 29' 3PT Jump Shot"", 50.3), (""''"", 50.0)]"
CHI,20071201,[]
